route_id,source,destination,vehicle_position,timestamp,available_seats,next_stop,day,time_of_day
7,Greater Kailash,Lajpat Nagar,"(77.19577436635409, 28.58815717200155)",3,26,Lodhi Garden 1,Day 4,Afternoon
7,Greater Kailash,Lajpat Nagar,"(77.2005551040071, 28.589147856600487)",4,29,Lodhi Garden 1,Day 4,Afternoon
7,Greater Kailash,Lajpat Nagar,"(77.20533584166012, 28.590138541199423)",5,25,Lodhi Garden 1,Day 4,Afternoon
7,Greater Kailash,Lajpat Nagar,"(77.21011657931312, 28.591129225798355)",6,27,Lodhi Garden 1,Day 4,Afternoon
7,Greater Kailash,Lajpat Nagar,"(77.21489731696613, 28.592119910397287)",7,28,Lodhi Garden 1,Day 4,Afternoon
7,Greater Kailash,Lajpat Nagar,"(77.21967805461914, 28.593110594996222)",0,26,Lajpat Nagar,Day 4,Afternoon
7,Greater Kailash,Lajpat Nagar,"(77.22228640789785, 28.58956343430248)",1,26,Lajpat Nagar,Day 4,Afternoon
7,Greater Kailash,Lajpat Nagar,"(77.22489476117659, 28.586016273608738)",2,28,Lajpat Nagar,Day 4,Afternoon
7,Greater Kailash,Lajpat Nagar,"(77.22750311445532, 28.582469112914996)",3,27,Lajpat Nagar,Day 4,Afternoon
7,Greater Kailash,Lajpat Nagar,"(77.23011146773403, 28.578921952221254)",4,21,Lajpat Nagar,Day 4,Afternoon
7,Greater Kailash,Lajpat Nagar,"(77.23271982101275, 28.575374791527512)",5,25,Lajpat Nagar,Day 4,Afternoon
7,Greater Kailash,Lajpat Nagar,"(77.23532817429148, 28.57182763083377)",6,27,Lajpat Nagar,Day 4,Afternoon
7,Greater Kailash,Lajpat Nagar,"(77.23793652757021, 28.568280470140028)",7,21,Lajpat Nagar,Day 4,Afternoon
7,Greater Kailash,Lajpat Nagar,"(77.23666080822277, 28.548544934492334)",0,37,Vasant Kunj,Day 4,Morning
7,Greater Kailash,Lajpat Nagar,"(77.22675748117916, 28.546430668798887)",1,50,Vasant Kunj,Day 4,Morning
7,Greater Kailash,Lajpat Nagar,"(77.21685415413556, 28.54431640310544)",2,44,Vasant Kunj,Day 4,Morning
7,Greater Kailash,Lajpat Nagar,"(77.20695082709196, 28.542202137411994)",3,47,Vasant Kunj,Day 4,Morning
7,Greater Kailash,Lajpat Nagar,"(77.19704750004836, 28.540087871718548)",4,40,Vasant Kunj,Day 4,Morning
7,Greater Kailash,Lajpat Nagar,"(77.18714417300474, 28.537973606025098)",5,40,Vasant Kunj,Day 4,Morning
7,Greater Kailash,Lajpat Nagar,"(77.17724084596114, 28.53585934033165)",6,41,Vasant Kunj,Day 4,Morning
7,Greater Kailash,Lajpat Nagar,"(77.16733751891753, 28.533745074638205)",7,39,Vasant Kunj,Day 4,Morning
7,Greater Kailash,Lajpat Nagar,"(77.15743419187393, 28.531630808944758)",8,48,Vasant Kunj,Day 4,Morning
7,Greater Kailash,Lajpat Nagar,"(77.14753086483033, 28.52951654325131)",0,37,The Garden of Five Senses,Day 4,Morning
7,Greater Kailash,Lajpat Nagar,"(77.15310458353899, 28.5277408048801)",1,37,The Garden of Five Senses,Day 4,Morning
7,Greater Kailash,Lajpat Nagar,"(77.15867830224765, 28.525965066508885)",2,44,The Garden of Five Senses,Day 4,Morning
7,Greater Kailash,Lajpat Nagar,"(77.16425202095631, 28.524189328137673)",3,43,The Garden of Five Senses,Day 4,Morning
7,Greater Kailash,Lajpat Nagar,"(77.16982573966497, 28.52241358976646)",4,47,The Garden of Five Senses,Day 4,Morning
7,Greater Kailash,Lajpat Nagar,"(77.17539945837365, 28.520637851395247)",5,43,The Garden of Five Senses,Day 4,Morning
7,Greater Kailash,Lajpat Nagar,"(77.18097317708231, 28.518862113024035)",6,50,The Garden of Five Senses,Day 4,Morning
7,Greater Kailash,Lajpat Nagar,"(77.18654689579097, 28.517086374652823)",7,44,The Garden of Five Senses,Day 4,Morning
7,Greater Kailash,Lajpat Nagar,"(77.19212061449963, 28.51531063628161)",8,49,The Garden of Five Senses,Day 4,Morning
7,Greater Kailash,Lajpat Nagar,"(77.19769433320829, 28.513534897910397)",0,44,National Rail Museum,Day 4,Morning
7,Greater Kailash,Lajpat Nagar,"(77.19537116466354, 28.523770643666733)",1,45,National Rail Museum,Day 4,Morning
7,Greater Kailash,Lajpat Nagar,"(77.19304799611879, 28.53400638942307)",2,36,National Rail Museum,Day 4,Morning
7,Greater Kailash,Lajpat Nagar,"(77.19072482757404, 28.544242135179406)",3,39,National Rail Museum,Day 4,Morning
7,Greater Kailash,Lajpat Nagar,"(77.18840165902931, 28.554477880935742)",4,49,National Rail Museum,Day 4,Morning
7,Greater Kailash,Lajpat Nagar,"(77.18607849048456, 28.56471362669208)",5,48,National Rail Museum,Day 4,Morning
7,Greater Kailash,Lajpat Nagar,"(77.18375532193981, 28.574949372448415)",6,46,National Rail Museum,Day 4,Morning
7,Greater Kailash,Lajpat Nagar,"(77.18143215339506, 28.585185118204752)",0,50,Lodhi Garden 1,Day 4,Morning
7,Greater Kailash,Lajpat Nagar,"(77.18621289104807, 28.586175802803687)",1,50,Lodhi Garden 1,Day 4,Morning
7,Greater Kailash,Lajpat Nagar,"(77.19099362870108, 28.58716648740262)",2,46,Lodhi Garden 1,Day 4,Morning
7,Greater Kailash,Lajpat Nagar,"(77.19577436635409, 28.58815717200155)",3,44,Lodhi Garden 1,Day 4,Morning
7,Greater Kailash,Lajpat Nagar,"(77.2005551040071, 28.589147856600487)",4,47,Lodhi Garden 1,Day 4,Morning
7,Greater Kailash,Lajpat Nagar,"(77.20533584166012, 28.590138541199423)",5,48,Lodhi Garden 1,Day 4,Morning
7,Greater Kailash,Lajpat Nagar,"(77.21011657931312, 28.591129225798355)",6,44,Lodhi Garden 1,Day 4,Morning
7,Greater Kailash,Lajpat Nagar,"(77.21489731696613, 28.592119910397287)",7,38,Lodhi Garden 1,Day 4,Morning
7,Greater Kailash,Lajpat Nagar,"(77.21967805461914, 28.593110594996222)",0,47,Lajpat Nagar,Day 4,Morning
7,Greater Kailash,Lajpat Nagar,"(77.22228640789785, 28.58956343430248)",1,45,Lajpat Nagar,Day 4,Morning
7,Greater Kailash,Lajpat Nagar,"(77.22489476117659, 28.586016273608738)",2,45,Lajpat Nagar,Day 4,Morning
7,Greater Kailash,Lajpat Nagar,"(77.22750311445532, 28.582469112914996)",3,42,Lajpat Nagar,Day 4,Morning
7,Greater Kailash,Lajpat Nagar,"(77.23011146773403, 28.578921952221254)",4,44,Lajpat Nagar,Day 4,Morning
7,Greater Kailash,Lajpat Nagar,"(77.23271982101275, 28.575374791527512)",5,46,Lajpat Nagar,Day 4,Morning
7,Greater Kailash,Lajpat Nagar,"(77.23532817429148, 28.57182763083377)",6,49,Lajpat Nagar,Day 4,Morning
7,Greater Kailash,Lajpat Nagar,"(77.23793652757021, 28.568280470140028)",7,43,Lajpat Nagar,Day 4,Morning
7,Greater Kailash,Lajpat Nagar,"(77.23666080822277, 28.548544934492334)",0,42,Vasant Kunj,Day 4,Night
7,Greater Kailash,Lajpat Nagar,"(77.22675748117916, 28.546430668798887)",1,44,Vasant Kunj,Day 4,Night
7,Greater Kailash,Lajpat Nagar,"(77.21685415413556, 28.54431640310544)",2,41,Vasant Kunj,Day 4,Night
7,Greater Kailash,Lajpat Nagar,"(77.20695082709196, 28.542202137411994)",3,43,Vasant Kunj,Day 4,Night
7,Greater Kailash,Lajpat Nagar,"(77.19704750004836, 28.540087871718548)",4,42,Vasant Kunj,Day 4,Night
7,Greater Kailash,Lajpat Nagar,"(77.18714417300474, 28.537973606025098)",5,43,Vasant Kunj,Day 4,Night
7,Greater Kailash,Lajpat Nagar,"(77.17724084596114, 28.53585934033165)",6,47,Vasant Kunj,Day 4,Night
7,Greater Kailash,Lajpat Nagar,"(77.16733751891753, 28.533745074638205)",7,50,Vasant Kunj,Day 4,Night
7,Greater Kailash,Lajpat Nagar,"(77.15743419187393, 28.531630808944758)",8,50,Vasant Kunj,Day 4,Night
7,Greater Kailash,Lajpat Nagar,"(77.14753086483033, 28.52951654325131)",0,45,The Garden of Five Senses,Day 4,Night
7,Greater Kailash,Lajpat Nagar,"(77.15310458353899, 28.5277408048801)",1,43,The Garden of Five Senses,Day 4,Night
7,Greater Kailash,Lajpat Nagar,"(77.15867830224765, 28.525965066508885)",2,38,The Garden of Five Senses,Day 4,Night
7,Greater Kailash,Lajpat Nagar,"(77.16425202095631, 28.524189328137673)",3,43,The Garden of Five Senses,Day 4,Night
7,Greater Kailash,Lajpat Nagar,"(77.16982573966497, 28.52241358976646)",4,47,The Garden of Five Senses,Day 4,Night
7,Greater Kailash,Lajpat Nagar,"(77.17539945837365, 28.520637851395247)",5,50,The Garden of Five Senses,Day 4,Night
7,Greater Kailash,Lajpat Nagar,"(77.18097317708231, 28.518862113024035)",6,50,The Garden of Five Senses,Day 4,Night
7,Greater Kailash,Lajpat Nagar,"(77.18654689579097, 28.517086374652823)",7,49,The Garden of Five Senses,Day 4,Night
7,Greater Kailash,Lajpat Nagar,"(77.19212061449963, 28.51531063628161)",8,47,The Garden of Five Senses,Day 4,Night
7,Greater Kailash,Lajpat Nagar,"(77.19769433320829, 28.513534897910397)",0,45,National Rail Museum,Day 4,Night
7,Greater Kailash,Lajpat Nagar,"(77.19537116466354, 28.523770643666733)",1,47,National Rail Museum,Day 4,Night
7,Greater Kailash,Lajpat Nagar,"(77.19304799611879, 28.53400638942307)",2,49,National Rail Museum,Day 4,Night
7,Greater Kailash,Lajpat Nagar,"(77.19072482757404, 28.544242135179406)",3,48,National Rail Museum,Day 4,Night
7,Greater Kailash,Lajpat Nagar,"(77.18840165902931, 28.554477880935742)",4,41,National Rail Museum,Day 4,Night
7,Greater Kailash,Lajpat Nagar,"(77.18607849048456, 28.56471362669208)",5,45,National Rail Museum,Day 4,Night
7,Greater Kailash,Lajpat Nagar,"(77.18375532193981, 28.574949372448415)",6,40,National Rail Museum,Day 4,Night
7,Greater Kailash,Lajpat Nagar,"(77.18143215339506, 28.585185118204752)",0,49,Lodhi Garden 1,Day 4,Night
7,Greater Kailash,Lajpat Nagar,"(77.18621289104807, 28.586175802803687)",1,45,Lodhi Garden 1,Day 4,Night
7,Greater Kailash,Lajpat Nagar,"(77.19099362870108, 28.58716648740262)",2,48,Lodhi Garden 1,Day 4,Night
7,Greater Kailash,Lajpat Nagar,"(77.19577436635409, 28.58815717200155)",3,39,Lodhi Garden 1,Day 4,Night
7,Greater Kailash,Lajpat Nagar,"(77.2005551040071, 28.589147856600487)",4,47,Lodhi Garden 1,Day 4,Night
7,Greater Kailash,Lajpat Nagar,"(77.20533584166012, 28.590138541199423)",5,47,Lodhi Garden 1,Day 4,Night
7,Greater Kailash,Lajpat Nagar,"(77.21011657931312, 28.591129225798355)",6,39,Lodhi Garden 1,Day 4,Night
7,Greater Kailash,Lajpat Nagar,"(77.21489731696613, 28.592119910397287)",7,50,Lodhi Garden 1,Day 4,Night
7,Greater Kailash,Lajpat Nagar,"(77.21967805461914, 28.593110594996222)",0,42,Lajpat Nagar,Day 4,Night
7,Greater Kailash,Lajpat Nagar,"(77.22228640789785, 28.58956343430248)",1,42,Lajpat Nagar,Day 4,Night
7,Greater Kailash,Lajpat Nagar,"(77.22489476117659, 28.586016273608738)",2,49,Lajpat Nagar,Day 4,Night
7,Greater Kailash,Lajpat Nagar,"(77.22750311445532, 28.582469112914996)",3,45,Lajpat Nagar,Day 4,Night
7,Greater Kailash,Lajpat Nagar,"(77.23011146773403, 28.578921952221254)",4,49,Lajpat Nagar,Day 4,Night
7,Greater Kailash,Lajpat Nagar,"(77.23271982101275, 28.575374791527512)",5,44,Lajpat Nagar,Day 4,Night
7,Greater Kailash,Lajpat Nagar,"(77.23532817429148, 28.57182763083377)",6,38,Lajpat Nagar,Day 4,Night
7,Greater Kailash,Lajpat Nagar,"(77.23793652757021, 28.568280470140028)",7,41,Lajpat Nagar,Day 4,Night
7,Greater Kailash,Lajpat Nagar,"(77.23666080822277, 28.548544934492334)",0,22,Vasant Kunj,Day 5,Afternoon
7,Greater Kailash,Lajpat Nagar,"(77.22675748117916, 28.546430668798887)",1,25,Vasant Kunj,Day 5,Afternoon
7,Greater Kailash,Lajpat Nagar,"(77.21685415413556, 28.54431640310544)",2,27,Vasant Kunj,Day 5,Afternoon
7,Greater Kailash,Lajpat Nagar,"(77.20695082709196, 28.542202137411994)",3,25,Vasant Kunj,Day 5,Afternoon
7,Greater Kailash,Lajpat Nagar,"(77.19704750004836, 28.540087871718548)",4,25,Vasant Kunj,Day 5,Afternoon
7,Greater Kailash,Lajpat Nagar,"(77.18714417300474, 28.537973606025098)",5,25,Vasant Kunj,Day 5,Afternoon
7,Greater Kailash,Lajpat Nagar,"(77.17724084596114, 28.53585934033165)",6,21,Vasant Kunj,Day 5,Afternoon
7,Greater Kailash,Lajpat Nagar,"(77.16733751891753, 28.533745074638205)",7,26,Vasant Kunj,Day 5,Afternoon
7,Greater Kailash,Lajpat Nagar,"(77.15743419187393, 28.531630808944758)",8,26,Vasant Kunj,Day 5,Afternoon
7,Greater Kailash,Lajpat Nagar,"(77.14753086483033, 28.52951654325131)",0,24,The Garden of Five Senses,Day 5,Afternoon
7,Greater Kailash,Lajpat Nagar,"(77.15310458353899, 28.5277408048801)",1,23,The Garden of Five Senses,Day 5,Afternoon
7,Greater Kailash,Lajpat Nagar,"(77.15867830224765, 28.525965066508885)",2,29,The Garden of Five Senses,Day 5,Afternoon
7,Greater Kailash,Lajpat Nagar,"(77.16425202095631, 28.524189328137673)",3,26,The Garden of Five Senses,Day 5,Afternoon
7,Greater Kailash,Lajpat Nagar,"(77.16982573966497, 28.52241358976646)",4,25,The Garden of Five Senses,Day 5,Afternoon
7,Greater Kailash,Lajpat Nagar,"(77.17539945837365, 28.520637851395247)",5,23,The Garden of Five Senses,Day 5,Afternoon
7,Greater Kailash,Lajpat Nagar,"(77.18097317708231, 28.518862113024035)",6,30,The Garden of Five Senses,Day 5,Afternoon
7,Greater Kailash,Lajpat Nagar,"(77.18654689579097, 28.517086374652823)",7,19,The Garden of Five Senses,Day 5,Afternoon
7,Greater Kailash,Lajpat Nagar,"(77.19212061449963, 28.51531063628161)",8,22,The Garden of Five Senses,Day 5,Afternoon
7,Greater Kailash,Lajpat Nagar,"(77.19769433320829, 28.513534897910397)",0,30,National Rail Museum,Day 5,Afternoon
7,Greater Kailash,Lajpat Nagar,"(77.19537116466354, 28.523770643666733)",1,27,National Rail Museum,Day 5,Afternoon
7,Greater Kailash,Lajpat Nagar,"(77.19304799611879, 28.53400638942307)",2,24,National Rail Museum,Day 5,Afternoon
7,Greater Kailash,Lajpat Nagar,"(77.19072482757404, 28.544242135179406)",3,24,National Rail Museum,Day 5,Afternoon
7,Greater Kailash,Lajpat Nagar,"(77.18840165902931, 28.554477880935742)",4,31,National Rail Museum,Day 5,Afternoon
7,Greater Kailash,Lajpat Nagar,"(77.18607849048456, 28.56471362669208)",5,19,National Rail Museum,Day 5,Afternoon
7,Greater Kailash,Lajpat Nagar,"(77.18375532193981, 28.574949372448415)",6,28,National Rail Museum,Day 5,Afternoon
7,Greater Kailash,Lajpat Nagar,"(77.18143215339506, 28.585185118204752)",0,25,Lodhi Garden 1,Day 5,Afternoon
7,Greater Kailash,Lajpat Nagar,"(77.18621289104807, 28.586175802803687)",1,22,Lodhi Garden 1,Day 5,Afternoon
7,Greater Kailash,Lajpat Nagar,"(77.19099362870108, 28.58716648740262)",2,19,Lodhi Garden 1,Day 5,Afternoon
7,Greater Kailash,Lajpat Nagar,"(77.19577436635409, 28.58815717200155)",3,27,Lodhi Garden 1,Day 5,Afternoon
7,Greater Kailash,Lajpat Nagar,"(77.2005551040071, 28.589147856600487)",4,27,Lodhi Garden 1,Day 5,Afternoon
7,Greater Kailash,Lajpat Nagar,"(77.20533584166012, 28.590138541199423)",5,21,Lodhi Garden 1,Day 5,Afternoon
7,Greater Kailash,Lajpat Nagar,"(77.21011657931312, 28.591129225798355)",6,25,Lodhi Garden 1,Day 5,Afternoon
7,Greater Kailash,Lajpat Nagar,"(77.21489731696613, 28.592119910397287)",7,27,Lodhi Garden 1,Day 5,Afternoon
7,Greater Kailash,Lajpat Nagar,"(77.21967805461914, 28.593110594996222)",0,23,Lajpat Nagar,Day 5,Afternoon
7,Greater Kailash,Lajpat Nagar,"(77.22228640789785, 28.58956343430248)",1,20,Lajpat Nagar,Day 5,Afternoon
7,Greater Kailash,Lajpat Nagar,"(77.22489476117659, 28.586016273608738)",2,29,Lajpat Nagar,Day 5,Afternoon
7,Greater Kailash,Lajpat Nagar,"(77.22750311445532, 28.582469112914996)",3,23,Lajpat Nagar,Day 5,Afternoon
7,Greater Kailash,Lajpat Nagar,"(77.23011146773403, 28.578921952221254)",4,26,Lajpat Nagar,Day 5,Afternoon
7,Greater Kailash,Lajpat Nagar,"(77.23271982101275, 28.575374791527512)",5,22,Lajpat Nagar,Day 5,Afternoon
7,Greater Kailash,Lajpat Nagar,"(77.23532817429148, 28.57182763083377)",6,22,Lajpat Nagar,Day 5,Afternoon
7,Greater Kailash,Lajpat Nagar,"(77.23793652757021, 28.568280470140028)",7,27,Lajpat Nagar,Day 5,Afternoon
7,Greater Kailash,Lajpat Nagar,"(77.23666080822277, 28.548544934492334)",0,42,Vasant Kunj,Day 5,Morning
7,Greater Kailash,Lajpat Nagar,"(77.22675748117916, 28.546430668798887)",1,39,Vasant Kunj,Day 5,Morning
7,Greater Kailash,Lajpat Nagar,"(77.21685415413556, 28.54431640310544)",2,42,Vasant Kunj,Day 5,Morning
7,Greater Kailash,Lajpat Nagar,"(77.20695082709196, 28.542202137411994)",3,50,Vasant Kunj,Day 5,Morning
7,Greater Kailash,Lajpat Nagar,"(77.19704750004836, 28.540087871718548)",4,41,Vasant Kunj,Day 5,Morning
7,Greater Kailash,Lajpat Nagar,"(77.18714417300474, 28.537973606025098)",5,47,Vasant Kunj,Day 5,Morning
7,Greater Kailash,Lajpat Nagar,"(77.17724084596114, 28.53585934033165)",6,40,Vasant Kunj,Day 5,Morning
7,Greater Kailash,Lajpat Nagar,"(77.16733751891753, 28.533745074638205)",7,44,Vasant Kunj,Day 5,Morning
7,Greater Kailash,Lajpat Nagar,"(77.15743419187393, 28.531630808944758)",8,44,Vasant Kunj,Day 5,Morning
7,Greater Kailash,Lajpat Nagar,"(77.14753086483033, 28.52951654325131)",0,42,The Garden of Five Senses,Day 5,Morning
7,Greater Kailash,Lajpat Nagar,"(77.15310458353899, 28.5277408048801)",1,43,The Garden of Five Senses,Day 5,Morning
7,Greater Kailash,Lajpat Nagar,"(77.15867830224765, 28.525965066508885)",2,40,The Garden of Five Senses,Day 5,Morning
7,Greater Kailash,Lajpat Nagar,"(77.16425202095631, 28.524189328137673)",3,46,The Garden of Five Senses,Day 5,Morning
7,Greater Kailash,Lajpat Nagar,"(77.16982573966497, 28.52241358976646)",4,44,The Garden of Five Senses,Day 5,Morning
7,Greater Kailash,Lajpat Nagar,"(77.17539945837365, 28.520637851395247)",5,45,The Garden of Five Senses,Day 5,Morning
7,Greater Kailash,Lajpat Nagar,"(77.18097317708231, 28.518862113024035)",6,43,The Garden of Five Senses,Day 5,Morning
7,Greater Kailash,Lajpat Nagar,"(77.18654689579097, 28.517086374652823)",7,44,The Garden of Five Senses,Day 5,Morning
7,Greater Kailash,Lajpat Nagar,"(77.19212061449963, 28.51531063628161)",8,42,The Garden of Five Senses,Day 5,Morning
7,Greater Kailash,Lajpat Nagar,"(77.19769433320829, 28.513534897910397)",0,44,National Rail Museum,Day 5,Morning
7,Greater Kailash,Lajpat Nagar,"(77.19537116466354, 28.523770643666733)",1,50,National Rail Museum,Day 5,Morning
7,Greater Kailash,Lajpat Nagar,"(77.19304799611879, 28.53400638942307)",2,40,National Rail Museum,Day 5,Morning
7,Greater Kailash,Lajpat Nagar,"(77.19072482757404, 28.544242135179406)",3,39,National Rail Museum,Day 5,Morning
7,Greater Kailash,Lajpat Nagar,"(77.18840165902931, 28.554477880935742)",4,46,National Rail Museum,Day 5,Morning
7,Greater Kailash,Lajpat Nagar,"(77.18607849048456, 28.56471362669208)",5,50,National Rail Museum,Day 5,Morning
7,Greater Kailash,Lajpat Nagar,"(77.18375532193981, 28.574949372448415)",6,39,National Rail Museum,Day 5,Morning
7,Greater Kailash,Lajpat Nagar,"(77.18143215339506, 28.585185118204752)",0,44,Lodhi Garden 1,Day 5,Morning
7,Greater Kailash,Lajpat Nagar,"(77.18621289104807, 28.586175802803687)",1,50,Lodhi Garden 1,Day 5,Morning
7,Greater Kailash,Lajpat Nagar,"(77.19099362870108, 28.58716648740262)",2,50,Lodhi Garden 1,Day 5,Morning
7,Greater Kailash,Lajpat Nagar,"(77.19577436635409, 28.58815717200155)",3,45,Lodhi Garden 1,Day 5,Morning
7,Greater Kailash,Lajpat Nagar,"(77.2005551040071, 28.589147856600487)",4,50,Lodhi Garden 1,Day 5,Morning
7,Greater Kailash,Lajpat Nagar,"(77.20533584166012, 28.590138541199423)",5,50,Lodhi Garden 1,Day 5,Morning
7,Greater Kailash,Lajpat Nagar,"(77.21011657931312, 28.591129225798355)",6,40,Lodhi Garden 1,Day 5,Morning
7,Greater Kailash,Lajpat Nagar,"(77.21489731696613, 28.592119910397287)",7,48,Lodhi Garden 1,Day 5,Morning
7,Greater Kailash,Lajpat Nagar,"(77.21967805461914, 28.593110594996222)",0,42,Lajpat Nagar,Day 5,Morning
7,Greater Kailash,Lajpat Nagar,"(77.22228640789785, 28.58956343430248)",1,44,Lajpat Nagar,Day 5,Morning
7,Greater Kailash,Lajpat Nagar,"(77.22489476117659, 28.586016273608738)",2,42,Lajpat Nagar,Day 5,Morning
7,Greater Kailash,Lajpat Nagar,"(77.22750311445532, 28.582469112914996)",3,46,Lajpat Nagar,Day 5,Morning
7,Greater Kailash,Lajpat Nagar,"(77.23011146773403, 28.578921952221254)",4,41,Lajpat Nagar,Day 5,Morning
7,Greater Kailash,Lajpat Nagar,"(77.23271982101275, 28.575374791527512)",5,48,Lajpat Nagar,Day 5,Morning
7,Greater Kailash,Lajpat Nagar,"(77.23532817429148, 28.57182763083377)",6,44,Lajpat Nagar,Day 5,Morning
7,Greater Kailash,Lajpat Nagar,"(77.23793652757021, 28.568280470140028)",7,43,Lajpat Nagar,Day 5,Morning
7,Greater Kailash,Lajpat Nagar,"(77.23666080822277, 28.548544934492334)",0,43,Vasant Kunj,Day 5,Night
7,Greater Kailash,Lajpat Nagar,"(77.22675748117916, 28.546430668798887)",1,50,Vasant Kunj,Day 5,Night
7,Greater Kailash,Lajpat Nagar,"(77.21685415413556, 28.54431640310544)",2,40,Vasant Kunj,Day 5,Night
7,Greater Kailash,Lajpat Nagar,"(77.20695082709196, 28.542202137411994)",3,43,Vasant Kunj,Day 5,Night
7,Greater Kailash,Lajpat Nagar,"(77.19704750004836, 28.540087871718548)",4,42,Vasant Kunj,Day 5,Night
7,Greater Kailash,Lajpat Nagar,"(77.18714417300474, 28.537973606025098)",5,40,Vasant Kunj,Day 5,Night
7,Greater Kailash,Lajpat Nagar,"(77.17724084596114, 28.53585934033165)",6,47,Vasant Kunj,Day 5,Night
7,Greater Kailash,Lajpat Nagar,"(77.16733751891753, 28.533745074638205)",7,48,Vasant Kunj,Day 5,Night
7,Greater Kailash,Lajpat Nagar,"(77.15743419187393, 28.531630808944758)",8,50,Vasant Kunj,Day 5,Night
7,Greater Kailash,Lajpat Nagar,"(77.14753086483033, 28.52951654325131)",0,46,The Garden of Five Senses,Day 5,Night
7,Greater Kailash,Lajpat Nagar,"(77.15310458353899, 28.5277408048801)",1,44,The Garden of Five Senses,Day 5,Night
7,Greater Kailash,Lajpat Nagar,"(77.15867830224765, 28.525965066508885)",2,39,The Garden of Five Senses,Day 5,Night
7,Greater Kailash,Lajpat Nagar,"(77.16425202095631, 28.524189328137673)",3,43,The Garden of Five Senses,Day 5,Night
7,Greater Kailash,Lajpat Nagar,"(77.16982573966497, 28.52241358976646)",4,48,The Garden of Five Senses,Day 5,Night
7,Greater Kailash,Lajpat Nagar,"(77.17539945837365, 28.520637851395247)",5,42,The Garden of Five Senses,Day 5,Night
